id,Rings
90883,10.974550882870002
90884,15.013346042852918
90885,10.919850994680921
90886,12.376308153333655
90887,5.486572214365552
90888,9.415903213457643
90889,13.62736256715125
90890,10.441296989155079
90891,10.725998917806315
90892,9.989488334013368
90893,4.739506608857802
90894,10.963271008396148
90895,11.421552413716812
90896,6.629979207630926
90897,5.622124061727123
90898,6.06860879444014
90899,12.541972675343752
90900,11.24440624886549
90901,12.938773671261004
90902,8.665573671577086
90903,6.9993750539169834
90904,6.995360200001553
90905,8.066109816169233
90906,7.448268621567802
90907,12.145270973451069
90908,4.530735359757629
90909,13.774923890351399
90910,9.681244173125213
90911,8.044124424620177
90912,14.02068300776301
90913,9.326199008341796
90914,9.304696271763591
90915,7.065550419227598
90916,9.273436036892017
90917,11.611307041928344
90918,7.76848001363413
90919,8.305009345227258
90920,11.489423012140051
90921,6.661425322058124
90922,7.971426320699758
90923,9.901902175534149
90924,9.83653263257692
90925,11.411660783883857
90926,10.024877010419864
90927,11.034320396433381
90928,12.837503328508355
90929,13.209026693873012
90930,10.309388023185228
90931,11.50485015184876
90932,12.430144342253413
90933,12.519161296805727
90934,14.277101195201597
90935,8.895521228001936
90936,10.775835522025826
90937,12.41146565306856
90938,9.062351206249248
90939,8.863538573108523
90940,8.27038816287954
90941,7.21652541563094
90942,5.385169700232473
90943,12.109663683635834
90944,6.887470012138514
90945,9.59403283798743
90946,9.546484888028797
90947,10.780616524385328
90948,11.179873572880451
90949,11.292930291227758
90950,11.312058818930977
90951,10.232015140202101
90952,8.323265403887966
90953,7.213356788228516
90954,10.646392474503568
90955,8.816929127981938
90956,7.655149406681685
90957,10.099474424638634
90958,4.080694629243134
90959,7.666260392109365
90960,7.039071642027365
90961,6.812911246247217
90962,11.019434765698495
90963,5.545679756629843
90964,11.638886835331428
90965,6.528870415144061
90966,10.701963864948913
90967,9.836482051789652
90968,13.51620460231264
90969,10.410503095743897
90970,9.93473848687403
90971,7.39390590663239
90972,9.867157479152711
90973,11.007257278755272
90974,8.402746874323785
90975,10.490358575012225
90976,8.403816301976144
90977,8.879712288742855
90978,6.39753972127472
90979,11.094142996035826
90980,9.01625020982832
90981,10.903741467309036
90982,12.221380139195919
90983,4.510466908821841
90984,10.36312967480391
90985,6.4045520948561006
90986,12.281678086208709
90987,8.640401150562496
90988,7.595931627377892
90989,11.520451319081284
90990,10.042171558876996
90991,7.12293178273981
90992,5.2205389452245505
90993,9.020730825874578
90994,10.879043553517828
90995,6.982060275911596
90996,13.525118552553636
90997,10.006270281112245
90998,7.098290443724784
90999,6.072028109814721
91000,11.933224170661946
91001,7.413678782737431
91002,8.575796685530772
91003,10.719920610483252
91004,9.561480490894258
91005,7.846520399020327
91006,11.373363658992844
91007,8.361179767783808
91008,8.125915683042194
91009,12.859575418142063
91010,10.048161905428895
91011,9.916478481313783
91012,9.42282107719697
91013,10.942441300669248
91014,9.456219289431829
91015,9.114494042132137
91016,7.455384364421531
91017,11.26095834214663
91018,6.872838933477813
91019,11.390074324183418
91020,8.150686104041247
91021,9.614855607566012
91022,8.555400828158552
91023,5.982962239012741
91024,7.047114922286539
91025,12.703775738339804
91026,9.202880261106477
91027,7.066068862097317
91028,13.62843914626423
91029,10.607968235103405
91030,9.118418054076209
91031,8.802612146543686
91032,6.66725720294342
91033,5.172754333492454
91034,11.70087696802864
91035,7.448252640165405
91036,12.106909293179422
91037,7.094440300717935
91038,12.177578341161409
91039,11.821161581686908
91040,8.830190065993463
91041,7.33304587250703
91042,10.608623074546864
91043,11.628156294789878
91044,7.411271957467837
91045,7.7320142585769265
91046,7.53977421230749
91047,7.112638507276369
91048,10.108447601426372
91049,10.868014286959122
91050,11.559870186181783
91051,8.627776953667572
91052,10.35556098721067
91053,10.80310587115133
91054,8.595461705309921
91055,7.642129253159794
91056,13.125369399803656
91057,12.5679614953719
91058,16.194051293469112
91059,12.218855641146357
91060,10.31148667302868
91061,8.201267660683587
91062,15.19750035550287
91063,8.649633243541144
91064,11.316563876124295
91065,8.928991468515763
91066,9.755492661959853
91067,9.012319549077251
91068,9.206173466940315
91069,8.885572851697672
91070,8.552151786330775
91071,7.722863083580686
91072,5.596612433024501
91073,6.096617462755555
91074,12.461066442809097
91075,7.36698630928415
91076,15.20638304218868
91077,8.812486649279919
91078,6.709360154561477
91079,7.197940777762083
91080,9.015185558234592
91081,7.494326526544369
91082,10.207449987537213
91083,10.441226472640516
91084,8.076529751946714
91085,11.154360365465758
91086,10.988874332333607
91087,13.479424764048547
91088,9.537754557214033
91089,10.529831611241322
91090,11.039376414436997
91091,9.146224975931242
91092,10.393950862117341
91093,7.284482086268843
91094,6.062732123248267
91095,8.682676088338013
91096,11.2355052872355
91097,15.518739688369903
91098,6.9317564989706355
91099,6.939427885525909
91100,9.666665089980581
91101,12.182215548138304
91102,7.975630669093601
91103,8.9027524256857
91104,10.275706467502047
91105,14.904309107238475
91106,11.442939098337472
91107,6.584193270836451
91108,10.124154778961469
91109,12.215124827444132
91110,14.856145031597016
91111,8.853918396981602
91112,7.261169707480153
91113,9.384904346025055
91114,6.66367966951837
91115,11.807732947831076
91116,6.14437747137003
91117,8.532817236072752
91118,6.600535418306427
91119,8.06896431272689
91120,10.254270238389042
91121,9.67588556944502
91122,6.62962622333969
91123,9.906956746771657
91124,12.88893271356346
91125,8.317012634169966
91126,8.436180463827826
91127,6.393755513043541
91128,6.8208773387954285
91129,8.450414041603286
91130,9.758157434853779
91131,8.151992131353165
91132,13.075345792088086
91133,10.23142267504044
91134,9.679745307333697
91135,7.203637533879839
91136,10.782018398450086
91137,12.70301154379581
91138,8.29367016070815
91139,8.973903786395763
91140,9.133457149609768
91141,9.047651603335119
91142,10.009846595361074
91143,6.573128550362583
91144,11.178236599249677
91145,11.658425302354608
91146,5.96482904873178
91147,10.993496288613997
91148,13.606197160909216
91149,7.574784727215944
91150,15.005642387710743
91151,11.084848262135527
91152,9.9278380098174
91153,9.518719320546634
91154,7.804116577529522
91155,10.402164175509151
91156,6.785380698309186
91157,10.980585961844495
91158,9.451045387044227
91159,9.409519726449808
91160,8.60754850234558
91161,9.581100848834481
91162,11.126037090890241
91163,6.087981718509756
91164,9.205325889888147
91165,10.822755262058088
91166,9.883861349229788
91167,8.926575811390709
91168,14.429039841191702
91169,9.483198818765635
91170,7.004495962487043
91171,9.443180743263687
91172,9.57328317571763
91173,10.690196503223516
91174,6.374222780880114
91175,10.209334481882092
91176,9.942352256107561
91177,11.581423049985473
91178,5.167652632677573
91179,12.326869115786508
91180,11.88623989529684
91181,9.531852345520134
91182,10.98874939582005
91183,7.3441205253424595
91184,6.371302067369971
91185,10.818090521087303
91186,9.78265539484012
91187,9.131670469939102
91188,9.068246089576029
91189,11.109478839452787
91190,5.944905749126981
91191,8.708403594377966
91192,12.597616899952651
91193,8.276564423312072
91194,7.694820783356546
91195,7.839262742291561
91196,8.459827412664838
91197,8.136752021848176
91198,6.907362895084135
91199,7.175659218738653
91200,9.893127856082906
91201,10.168089635475837
91202,11.119131227080555
91203,7.162373074491212
91204,7.1927162634868145
91205,16.203627448499635
91206,12.51077552283903
91207,12.757738683206036
91208,10.317696428125815
91209,10.287988063981231
91210,6.7342583143896935
91211,10.41806338431895
91212,10.078266197677198
91213,6.289588765965576
91214,13.740757585653139
91215,8.761305273994415
91216,5.669511376431294
91217,8.53720178228577
91218,10.259967294755201
91219,10.624988071456706
91220,11.069871239341467
91221,7.021667106271533
91222,11.189779725429986
91223,11.897329844747603
91224,9.649949669307246
91225,12.25592764962704
91226,11.70609678836062
91227,7.056648921661681
91228,9.660892864618727
91229,10.000976043213178
91230,11.115293441485015
91231,11.336660625886687
91232,6.889282500625455
91233,13.229832367249674
91234,7.255761040503037
91235,10.168880975661098
91236,9.684325991032704
91237,7.5558091283631
91238,8.404880046627019
91239,8.476083297037388
91240,8.591876344222923
91241,12.893863391704823
91242,10.231688655447853
91243,12.151487566603116
91244,13.298815208247476
91245,11.547637237533484
91246,6.797458651981512
91247,9.343824598133994
91248,10.76596103367438
91249,10.6653940882427
91250,7.441578714157664
91251,12.776391730701446
91252,11.983998615582884
91253,7.611633476679115
91254,6.902521358771211
91255,11.396645691301273
91256,10.497644257804147
91257,7.214539637538984
91258,7.9425623096759
91259,13.206653747340702
91260,9.762461730702245
91261,8.747358508410517
91262,9.352843251777818
91263,6.21058856891141
91264,9.08951177474743
91265,6.99791093634495
91266,11.34640603140707
91267,7.765704159009331
91268,7.107098984226444
91269,9.420314736576433
91270,16.60892226819085
91271,6.751882892494521
91272,9.217554545803232
91273,13.020291893227043
91274,10.264245473857093
91275,9.693855557346346
91276,12.52988699848377
91277,11.808204464537365
91278,11.415690486882081
91279,8.678276341547557
91280,8.894262714077465
91281,7.538963558865289
91282,11.06561731806622
91283,9.42545346813647
91284,9.808020174705453
91285,10.733154289992266
91286,8.415588219279746
91287,9.330013051249109
91288,10.116210716525474
91289,9.741856920802892
91290,7.292181976543983
91291,7.278286619935341
91292,20.417028014223767
91293,12.209877641011557
91294,9.385580101472716
91295,12.167323783575624
91296,8.138029236852827
91297,12.503670931962223
91298,12.913992366129134
91299,7.94805160490706
91300,7.368876831063947
91301,8.78418834575257
91302,9.421595853701717
91303,9.88836743192891
91304,10.371555180748684
91305,11.023765700276687
91306,6.064967225084102
91307,8.788328114900107
91308,11.351834645267699
91309,12.070940472870996
91310,10.800661825390415
91311,8.161817927672645
91312,10.875955557617058
91313,9.471888048514423
91314,6.360049548450746
91315,9.03631359147936
91316,7.188887792634972
91317,9.72663012685608
91318,8.012187946338093
91319,6.987825304635949
91320,8.576167523646944
91321,7.530595890205731
91322,4.372682714025488
91323,9.119055496655273
91324,7.136402502162692
91325,7.207788317350065
91326,11.012185565317225
91327,13.406684716336214
91328,11.14587838990229
91329,9.356730169216748
91330,9.76133421560305
91331,9.13758517214608
91332,14.692825489630993
91333,8.349678521375184
91334,10.448371383520433
91335,4.84512948611402
91336,12.343729230159893
91337,10.857376375145524
91338,9.429494742397315
91339,10.485853299088213
91340,7.582647595611133
91341,6.172974243605449
91342,10.19258060081395
91343,7.489942837903255
91344,6.804562951535452
91345,7.463124207386907
91346,7.567981783976343
91347,11.257117126381807
91348,9.382311168230975
91349,10.210187059359376
91350,4.729364949823224
91351,12.127949653232214
91352,9.886090875680209
91353,10.354147562893955
91354,7.955297683725562
91355,7.436765465922097
91356,11.139320048422675
91357,11.561600578787123
91358,16.674155148205696
91359,10.490350248609472
91360,5.9425048563894
91361,9.745534715562004
91362,8.396822728742343
91363,11.016964744197816
91364,7.572541445327123
91365,8.075651842809247
91366,10.343667489933686
91367,10.5752471881107
91368,7.152570199214786
91369,9.386365915418532
91370,10.737005320864387
91371,8.53586403048348
91372,7.077902189992055
91373,10.665277269593728
91374,6.483559797021144
91375,9.116373057417157
91376,9.11193408674103
91377,10.577368178257911
91378,11.556435944927161
91379,6.977207773579215
91380,9.759331745218619
91381,11.408810057334186
91382,4.85736863887796
91383,6.531067542847483
91384,9.182399863820011
91385,10.995263516468746
91386,9.23820775337461
91387,11.182143201713105
91388,13.810999548942021
91389,6.402893578351396
91390,7.838435439253905
91391,7.840952892043672
91392,11.386700024383494
91393,8.831802052851256
91394,10.175600838569189
91395,9.727664302546858
91396,10.340507319069792
91397,11.693820009563968
91398,12.462245430648812
91399,7.714223130694946
91400,6.711764330296687
91401,10.338257624069586
91402,13.090372584238064
91403,5.868804639799315
91404,9.45202377730359
91405,12.388014359246984
91406,12.466382499094928
91407,7.304639242328461
91408,8.555123780066214
91409,12.464629412116942
91410,8.694807026905025
91411,10.870061243129538
91412,11.59893833391554
91413,9.348110529819758
91414,7.830149466715302
91415,9.489074771542814
91416,9.392375685665515
91417,9.638807912989781
91418,11.35520879497316
91419,10.842067434789902
91420,12.231301941460869
91421,9.548385607907644
91422,9.826674738849663
91423,14.64100143785991
91424,7.328023103439435
91425,9.969358564927152
91426,7.7870745340091085
91427,9.105064847775827
91428,10.400697295740098
91429,7.4141860527779215
91430,12.119130644637266
91431,6.620430880287534
91432,15.450272522693925
91433,6.364636518298175
91434,10.380930645026208
91435,11.452713525198256
91436,11.25919577161211
91437,10.694950422074172
91438,8.111648890540003
91439,11.112215568670614
91440,12.15161862690735
91441,7.512812082583874
91442,10.019987861515768
91443,14.142012853778468
91444,10.142522166802637
91445,9.961709166596552
91446,6.842562851799385
91447,15.152316139663952
91448,6.11455953491267
91449,10.3494479618948
91450,13.477340230399683
91451,12.384714585781746
91452,8.70388474444523
91453,8.665543738269482
91454,10.044616791363167
91455,18.00816741764261
91456,9.854766629261196
91457,6.417435106573606
91458,11.195012002925434
91459,11.017269219556226
91460,10.353152621032827
91461,10.16474481308649
91462,7.93539532830332
91463,12.450642375505792
91464,9.148390838426785
91465,9.13671851877292
91466,10.643034689171701
91467,17.659836440729432
91468,10.755434622445117
91469,12.731493738490517
91470,7.071988464645109
91471,9.173795462839394
91472,4.750769085314478
91473,10.013837313241954
91474,9.518049109495859
91475,10.4614308631767
91476,14.365453521656269
91477,7.464064396844002
91478,8.903361333264302
91479,4.974024774137066
91480,13.240792978597069
91481,12.533532203225874
91482,9.683795481086124
91483,8.044636839000203
91484,6.040689080817966
91485,9.623021378053517
91486,9.937270146111494
91487,9.53314991890002
91488,13.155183629319772
91489,17.33404540211915
91490,10.723541409189616
91491,7.257375666120341
91492,10.565862749477114
91493,7.45099191663841
91494,10.83711033739865
91495,9.530798197019612
91496,11.012172481331342
91497,7.819573696647268
91498,7.586049062628131
91499,9.432937002479166
91500,9.90409878497127
91501,10.563330431472554
91502,10.564661376788782
91503,9.184309028093297
91504,7.444951520278678
91505,8.010296459339466
91506,12.221711039318073
91507,9.974843225066996
91508,7.888105609871746
91509,10.012693473168357
91510,11.404424918577723
91511,11.420289929228119
91512,10.3233040538525
91513,8.449893127386021
91514,8.104421875576884
91515,9.103953683749955
91516,9.902107825603274
91517,5.137103470542774
91518,12.227231064953381
91519,6.953961063048837
91520,6.48002553059404
91521,11.768347669365603
91522,7.54039305275215
91523,10.319087343014782
91524,7.117271610411578
91525,11.350555041384188
91526,7.725537542585808
91527,8.490665573017665
91528,12.836432612574196
91529,7.826860111794777
91530,6.029997950335373
91531,10.888271667398989
91532,15.946419218886035
91533,11.407068747909697
91534,9.165058754411515
91535,9.06974538252405
91536,11.507194688732437
91537,12.606492266565764
91538,7.937632222441862
91539,8.907237453981061
91540,11.194053017722773
91541,9.154957738503985
91542,11.000445787348447
91543,16.606502539652062
91544,7.948976229337864
91545,6.07966404653057
91546,11.397733181840914
91547,8.807935064623866
91548,10.914850582342911
91549,8.23894858831975
91550,8.711240052619436
91551,8.221155014039491
91552,9.470604115075204
91553,11.214962038826528
91554,6.829182172680312
91555,8.380666238109125
91556,6.229510505366678
91557,10.227114563989177
91558,14.016906362461768
91559,7.704562585344972
91560,9.880231702250418
91561,9.41153335934216
91562,10.37177611048032
91563,7.765018059705579
91564,9.685055802103358
91565,12.061425862144446
91566,6.319482961854677
91567,10.635778666524656
91568,10.996032719800366
91569,4.214623485484483
91570,10.081198448382427
91571,9.454233103818767
91572,12.5877489387011
91573,8.008791810683949
91574,10.111548934684365
91575,10.004953904217233
91576,9.150560513906688
91577,10.954973527221094
91578,8.941388324384878
91579,10.620760987576324
91580,10.789383910804101
91581,10.450283809627592
91582,10.060235776542967
91583,9.086751059239633
91584,10.00035148029445
91585,12.420977396221463
91586,12.151444249093153
91587,6.209006425703251
91588,11.920756865516456
91589,5.9060330470022215
91590,10.132807893633277
91591,5.834294841152774
91592,6.954065418663328
91593,5.996051529482166
91594,7.989721519275081
91595,8.333640434595328
91596,7.124653963816498
91597,9.406573084086018
91598,10.33961037573144
91599,11.398573867514198
91600,9.184208590579136
91601,6.7430732306088075
91602,10.634333699778129
91603,8.34042675462015
91604,10.130945500930135
91605,9.05359515186979
91606,10.315823037338017
91607,8.842966689735228
91608,7.554634077441209
91609,14.255358082881475
91610,11.910883196112554
91611,8.986549840823315
91612,11.540869038618144
91613,9.841940579982056
91614,11.498909520578131
91615,9.531878748399851
91616,8.451356965425921
91617,5.926351342027514
91618,8.477573006576513
91619,9.349424163518995
91620,6.490334798575828
91621,10.19986622552992
91622,8.221955065324488
91623,15.285740724105935
91624,8.725691821149812
91625,6.169873024851835
91626,10.005077918915132
91627,10.352471105217587
91628,11.00901909943493
91629,10.701685069224629
91630,10.36718884040106
91631,8.845824921426768
91632,9.47124849892114
91633,10.434823291087703
91634,7.785491608634354
91635,9.581634613840073
91636,6.943619383910897
91637,11.419448926913955
91638,9.184671989723075
91639,9.857506090535018
91640,9.116963792219023
91641,6.0817981510267645
91642,11.16422821188587
91643,9.155959430818804
91644,9.123388942697176
91645,5.843331408409697
91646,5.916259650372667
91647,11.764146604172726
91648,8.966572021627279
91649,10.319070071815728
91650,9.212211806283014
91651,8.568721509752741
91652,10.341862249497591
91653,6.699865754234121
91654,6.737396930690326
91655,13.633175935986175
91656,5.678959057335198
91657,7.622135498165623
91658,6.4653859941031975
91659,10.152864096615403
91660,10.895473378824981
91661,9.21206378766206
91662,7.41711595639973
91663,4.530781117521533
91664,9.85271006763187
91665,9.386815899533254
91666,15.594229205172208
91667,6.746438382495814
91668,17.179346731130018
91669,10.534347472223207
91670,7.330864366155678
91671,7.318486686850589
91672,7.427195264082345
91673,10.628061853125272
91674,9.898124711522092
91675,9.16909536468958
91676,10.178213670060636
91677,14.364620323687756
91678,6.274928569700703
91679,9.69689740081661
91680,11.781950916298555
91681,10.528366442099546
91682,8.683098989885961
91683,4.91312519026778
91684,10.688181943515486
91685,6.5514661459869314
91686,8.281703067749927
91687,9.86067530707469
91688,16.557353677109266
91689,10.40853534050563
91690,7.906201280140474
91691,5.370781191996845
91692,11.822852591025528
91693,9.979226885124273
91694,9.811680338983578
91695,7.579091690825219
91696,7.152312195090339
91697,9.583722713894476
91698,4.60315645898552
91699,9.772128711795833
91700,8.208834791066087
91701,13.207141989901569
91702,10.927190102877974
91703,11.2864019340428
91704,7.418911249909003
91705,7.768974798945575
91706,9.35645557005737
91707,10.438426604544402
91708,10.20271602960511
91709,11.311025694647604
91710,10.52964872313169
91711,15.143730482986868
91712,10.509264492309828
91713,11.974156475883074
91714,13.655439421515984
91715,9.995955837347573
91716,13.171012509333483
91717,13.123043636943995
91718,10.045834370266439
91719,11.791295678373881
91720,9.499998582546594
91721,10.541787783822882
91722,10.134707574382249
91723,13.594100979716302
91724,6.983680490053698
91725,11.606529500874018
91726,8.719960429548566
91727,4.931213614240451
91728,8.473696277302414
91729,12.275391373018952
91730,8.871608602707088
91731,15.123635921555923
91732,7.357047269746289
91733,12.193144286795611
91734,12.01847700969083
91735,7.147289667231449
91736,6.530110244776671
91737,8.451899249846363
91738,8.497461761968223
91739,10.18155088165982
91740,12.370527905621124
91741,10.54930121294596
91742,9.773305328779609
91743,8.243216590074011
91744,9.54243305400368
91745,7.4193337516271125
91746,11.9681984831491
91747,7.777582598843832
91748,10.030482387049688
91749,14.512142062469236
91750,8.998264404615695
91751,6.726033035160876
91752,6.458947340010795
91753,7.114904401836249
91754,12.958696492159714
91755,8.54121718652897
91756,10.12351549849778
91757,11.116744939665764
91758,10.805057710875445
91759,10.795882593065315
91760,13.985185124521752
91761,7.9171109841244744
91762,9.795428712831958
91763,5.484658167024135
91764,11.09162307408348
91765,9.912058147441575
91766,7.845549222528044
91767,8.26906943917011
91768,10.47669058963856
91769,13.116166934526687
91770,6.685805838207173
91771,13.892245119801686
91772,10.033064894665994
91773,11.10030269515005
91774,11.156140614080963
91775,6.060400967390004
91776,10.701208795553812
91777,4.970035346380454
91778,12.663424178456815
91779,9.370695082182033
91780,7.129364072387835
91781,9.44167571895126
91782,13.672930534660889
91783,9.790931346440635
91784,8.529763917065708
91785,11.112260009661162
91786,8.898901884493698
91787,12.770070710796048
91788,12.078838688206954
91789,8.750981640554917
91790,10.918188392566446
91791,7.0420896560766
91792,6.217390300428245
91793,8.79931523190723
91794,9.506216409393721
91795,15.674349532342607
91796,7.606120373069636
91797,13.482503683671423
91798,8.455915890457073
91799,11.408245150304952
91800,11.133238392599367
91801,8.752108228747886
91802,10.622939082101839
91803,6.151250493196595
91804,7.460700304006156
91805,11.733468823042925
91806,8.019702142918314
91807,5.9301899538790614
91808,10.879467019145675
91809,10.787601544005176
91810,12.181265413423548
91811,10.864297811004024
91812,6.804760470639591
91813,7.197916414775886
91814,10.124800692313501
91815,10.40326394012093
91816,9.453215593115408
91817,7.57970989991316
91818,6.979007708268826
91819,6.093441058011191
91820,9.62806667731412
91821,6.08996103467897
91822,9.907108694142982
91823,14.005305848184392
91824,7.090802852363934
91825,8.830376881387966
91826,8.008961514239063
91827,9.008847156517522
91828,8.802284445414156
91829,10.998780213032337
91830,6.803926041603006
91831,8.502138715036699
91832,7.220401271870158
91833,10.97566397351174
91834,9.424012193514324
91835,5.8835436532913725
91836,7.438240920433937
91837,8.602799031055449
91838,8.208143954667094
91839,11.70509621944508
91840,7.379566234667674
91841,10.089011623345472
91842,7.384519399597073
91843,11.993000687039796
91844,5.362976727918181
91845,12.168887576562838
91846,10.310994548966542
91847,6.571697415394715
91848,10.105648350388014
91849,12.966938427169609
91850,9.455459317484392
91851,10.003933384003552
91852,14.274630443156541
91853,10.002227646588986
91854,7.490886823527427
91855,9.895797755299062
91856,8.24897350876692
91857,8.162884118959415
91858,9.996291475113075
91859,9.117742109588848
91860,8.892937953316961
91861,7.337194844080151
91862,8.91061613947254
91863,7.60341517585751
91864,5.025332833778474
91865,13.72167289355458
91866,7.051568777536785
91867,8.972381523522781
91868,9.367223084014016
91869,9.131465413445515
91870,10.203655305265858
91871,11.650994264376234
91872,5.850459150650306
91873,11.35925366057456
91874,10.438839457011593
91875,6.354570114252423
91876,8.884022310673242
91877,8.432631552982409
91878,11.560522599598546
91879,6.61507269937653
91880,12.840655114988618
91881,8.930943811807504
91882,15.861546745603613
91883,14.323002477693805
